Variant,Cycle,Period,SEI Thickness [m],Growth Rate [m/cycle],Crack Length [m],Discharge Capacity [A.h],CC Capacity [A.h],CC Time [h],CV Capacity [A.h],CV Time [h],Total Charge Capacity [A.h]
No Cracking,127,Cycling,3.083887524040169e-08,1.070238562431133e-10,0.0,4.083885772942046,3.7414183995675048,5.237985759393453,0.3441955924225808,1.1488455982674282,4.085613991990085
No Cracking,128,Cycling,3.09455264526877e-08,1.0665121228601128e-10,0.0,4.083765090071958,3.7412890726815577,5.237804701754129,0.3442053711585955,1.148902509009332,4.085494443840153
No Cracking,129,Cycling,3.10518089405279e-08,1.062824878402003e-10,0.0,4.083645928799378,3.741160180293978,5.237624252412147,0.34421621545088366,1.1489669748328026,4.085376395744861
No Cracking,130,Cycling,3.115772655333113e-08,1.0591761280322854e-10,0.0,4.08352826828871,3.741031724814938,5.237444414740565,0.3442280005904528,1.1490385586838556,4.085259725405391
No Cracking,131,Cycling,3.126328306951161e-08,1.0555651618048029e-10,0.0,4.083411978132711,3.7409037052752234,5.237265187385343,0.3442406655921717,1.1491166768100012,4.085144370867395
No Cracking,132,Cycling,3.136848220141326e-08,1.051991319016519e-10,0.0,4.083297000497167,3.740776088681408,5.237086524153476,0.34425423221328355,1.1492011133750744,4.085030320894692
No Cracking,133,Cycling,3.147332760038091e-08,1.0484539896765242e-10,0.0,4.083183324512803,3.7406489066082265,5.236908469252242,0.34426863520852047,1.1492919674479367,4.084917541816747
No Cracking,134,Cycling,3.1577822859434326e-08,1.044952590534144e-10,0.0,4.083070914261111,3.7405221319155753,5.236730984681316,0.3442839397387485,1.1493896386274045,4.084806071654324
No Cracking,135,Cycling,3.1681971498500475e-08,1.041486390661487e-10,0.0,4.082959810441599,3.740395767919755,5.2365540750867865,0.3442999201607506,1.149492098090363,4.084695688080505
No Cracking,136,Cycling,3.1785776984618453e-08,1.0380548611797836e-10,0.0,4.082849788812165,3.7402697911725085,5.236377707643271,0.34431671646244055,1.149600434110269,4.084586507634949
No Cracking,137,Cycling,3.188924272556752e-08,1.0346574094906888e-10,0.0,4.082740966634271,3.7401442257330046,5.236201916026602,0.34433418554648965,1.1497139863638068,4.084478411279495
No Cracking,138,Cycling,3.199237207754243e-08,1.0312935197490864e-10,0.0,4.08263322533194,3.7400190398555395,5.236026655797346,0.34435245929199576,1.1498334904257064,4.084371499147535
No Cracking,139,Cycling,3.2095168328958954e-08,1.0279625141652337e-10,0.0,4.082526664956309,3.7398942485738313,5.2358519480031305,0.3443712649064645,1.1499567700859643,4.084265513480296
No Cracking,140,Cycling,3.2197634718490394e-08,1.0246638953144003e-10,0.0,4.082421025705572,3.7397698303110896,5.235677762434108,0.3443907207389447,1.150084699650165,4.084160551050035
No Cracking,141,Cycling,3.229977443571705e-08,1.0213971722665471e-10,0.0,4.082316409868815,3.73964578010374,5.235504092145089,0.34441082213610885,1.1502174111424992,4.0840566022398495
No Cracking,142,Cycling,3.240159062175413e-08,1.0181618603707958e-10,0.0,4.082212800699894,3.7395221009467523,5.235330941325266,0.3444315749075688,1.150355172533228,4.083953675854321
No Cracking,143,Cycling,3.250308635912853e-08,1.0149573737439862e-10,0.0,4.082110212106083,3.739398782376809,5.235158295328901,0.34445287135937486,1.150496614542547,4.083851653736184
No Cracking,144,Cycling,3.26042646795987e-08,1.011783204701701e-10,0.0,4.0820085260651044,3.7392758304777782,5.234986162669713,0.3444746369835707,1.1506415288369425,4.083750467461349
No Cracking,145,Cycling,3.270512857404504e-08,1.0086389444634577e-10,0.0,4.081907671471453,3.7391532158572636,5.234814502201175,0.34449703115541386,1.1507909388998172,4.083650247012677
No Cracking,146,Cycling,3.2805680986728136e-08,1.0055241268309247e-10,0.0,4.081807778516465,3.739030940653146,5.2346433169155375,0.34451998797620664,1.1509445007742158,4.083550928629353
No Cracking,147,Cycling,3.2905924808503165e-08,1.0024382177502921e-10,0.0,4.081708785373983,3.7389090135451486,5.234472618964276,0.34454337556995585,1.1511010812742626,4.083452389115104
No Cracking,148,Cycling,3.3005862891519065e-08,9.99380830159002e-11,0.0,4.081610568559578,3.738787425977909,5.234302396370197,0.34456729117334284,1.1512616583166562,4.083354717151252
No Cracking,149,Cycling,3.310549803712659e-08,9.963514560752493e-11,0.0,4.081513216558198,3.738666157237032,5.234132620132826,0.34459164008914067,1.151424960927642,4.083257797326173
No Cracking,150,Cycling,3.320483301082183e-08,9.933497369523698e-11,0.0,4.081416612536382,3.7385452325423927,5.233963325560069,0.34461647851345445,1.1515920565169893,4.083161711055848
No Cracking,151,Post-Rest (96hr),3.395301034822684e-08,7.481773374050144e-10,0.0,4.08046082425792,3.7374841470621565,5.2324778058867825,0.34484915613589795,1.153236389487292,4.082333303198054
No Cracking,152,Cycling,3.40498631112051e-08,9.685276297825803e-11,0.0,4.08049473169494,3.737365729016936,5.232312020623784,0.34487813903329245,1.153432163438353,4.082243868050229
No Cracking,153,Cycling,3.4146440308352115e-08,9.657719714701605e-11,0.0,4.0804055875376815,3.7372475687205053,5.23214659620654,0.3449073947250345,1.1536297571598624,4.082154963445539
No Cracking,154,Cycling,3.424274430036708e-08,9.630399201496147e-11,0.0,4.080316972315799,3.7371297081335317,5.231981591385775,0.3449370532077034,1.1538303623516626,4.082066761341235
No Cracking,155,Cycling,3.4338777406676485e-08,9.60331063094081e-11,0.0,4.080229053523653,3.7370120891758307,5.231816924845035,0.34496697840531265,1.1540325156695133,4.081979067581143
No Cracking,156,Cycling,3.443454191917717e-08,9.576451250068664e-11,0.0,4.080141643675867,3.7368947564091535,5.2316526589723935,0.3449972564035022,1.1542372152750033,4.081892012812656
No Cracking,157,Cycling,3.453004009016502e-08,9.549817098784953e-11,0.0,4.080054867524404,3.736777676680025,5.231488747350781,0.34502776068410057,1.1544430876352436,4.0818054373641255
No Cracking,158,Cycling,3.4625274149793755e-08,9.523405962873423e-11,0.0,4.079968573684466,3.736660837454437,5.231325172435817,0.345058663549624,1.1546517761296684,4.081719501004061
No Cracking,159,Cycling,3.4720246294585554e-08,9.49721447917983e-11,0.0,4.079882912599246,3.7365442778011455,5.231161988921585,0.3450898332893009,1.1548624808374939,4.081634111090446
No Cracking,160,Cycling,3.4814958686236545e-08,9.471239165099095e-11,0.0,4.079797794276428,3.736427959687238,5.230999143562769,0.3451212675016837,1.1550746653898045,4.081549227188922
No Cracking,161,Cycling,3.490941345681707e-08,9.445477058052752e-11,0.0,4.079713182773482,3.736311881787283,5.230836634502114,0.34515293601285224,1.1552883446989757,4.081464817800136
No Cracking,162,Cycling,3.5003612714468025e-08,9.419925765095301e-11,0.0,4.079629042448312,3.7361960427846856,5.230674459898079,0.3451849618903635,1.1555043239886729,4.081381004675049
No Cracking,163,Cycling,3.5097558533932756e-08,9.394581946473108e-11,0.0,4.07954549624986,3.7360804500166416,5.230512630023981,0.3452171907685315,1.1557215763544733,4.0812976407851735
No Cracking,164,Cycling,3.519125296535924e-08,9.369443142648661e-11,0.0,4.079462398107296,3.7359650848439294,5.230351118780639,0.3452497268549273,1.1559408649901712,4.081214811698857
No Cracking,165,Cycling,3.528469802679518e-08,9.344506143593409e-11,0.0,4.079379830871604,3.7358499545899173,5.230189936425987,0.3452824647229744,1.156161266780984,4.081132419312892
No Cracking,166,Cycling,3.537789571190051e-08,9.319768510533398e-11,0.0,4.079297698379993,3.7357350619973895,5.230029086795994,0.3453154455229561,1.1563832987540223,4.081050507520345
No Cracking,167,Cycling,3.5470847990262197e-08,9.295227836168566e-11,0.0,4.07921604607516,3.735620403989424,5.229868565588134,0.34534870220053726,1.156607208659338,4.080969106189961
No Cracking,168,Cycling,3.55635567987048e-08,9.270880844260177e-11,0.0,4.079134900408539,3.735505961499435,5.229708346101333,0.34538212281320835,1.1568318706016356,4.080888084312644
No Cracking,169,Cycling,3.5656024056815826e-08,9.2467258111028e-11,0.0,4.07905413311803,3.7353917424485523,5.229548439427106,0.34541584919070667,1.1570587464557036,4.0808075916392585
No Cracking,170,Cycling,3.574825165088126e-08,9.222759406543391e-11,0.0,4.078973893148981,3.735277755144301,5.22938885720086,0.34544973088941244,1.1572862174120075,4.080727486033713
No Cracking,171,Cycling,3.58402414483453e-08,9.198979746404141e-11,0.0,4.078894037786999,3.7351639904046445,5.22922958656639,0.3454838507058078,1.1575154054406447,4.080647841110452
No Cracking,172,Cycling,3.593199528487268e-08,9.17538365273787e-11,0.0,4.078814641546448,3.735050442005993,5.2290706188081515,0.34551807731188866,1.1577449352331932,4.080568519317882
No Cracking,173,Cycling,3.602351498326434e-08,9.15196983916623e-11,0.0,4.078735566200807,3.734937124661653,5.228911974526355,0.34555259235117264,1.1579766983491595,4.080489717012826
No Cracking,174,Cycling,3.6114802335527524e-08,9.128735226318144e-11,0.0,4.078657008249124,3.734824010145073,5.228753614201622,0.3455872938122355,1.158209151333942,4.080411303957309
No Cracking,175,Cycling,3.620585911474752e-08,9.105677921999435e-11,0.0,4.078578835680826,3.734711107161253,5.228595550025247,0.3456221976617275,1.1584431003921765,4.080333304822981
No Cracking,176,Cycling,3.6296687071649154e-08,9.082795690163557e-11,0.0,4.078501081930607,3.7345984241611365,5.2284377938256625,0.3456573115878543,1.1586784493673434,4.080255735748991
No Cracking,177,Cycling,3.6387287929653854e-08,9.060085800469952e-11,0.0,4.078423750161499,3.734485952294409,5.228280333212211,0.3456925373147417,1.1589143274425737,4.080178489609151
No Cracking,178,Cycling,3.647766339202352e-08,9.037546236966968e-11,0.0,4.078346741524895,3.7343736801603464,5.228123152224157,0.3457279584839914,1.1591511249123556,4.080101638644338
No Cracking,179,Cycling,3.6567815143937544e-08,9.015175191402054e-11,0.0,4.078270123327974,3.7342616151487027,5.227966261207442,0.34576353407358473,1.1593891842051391,4.080025149222287
No Cracking,180,Cycling,3.665774485086107e-08,8.992970692352347e-11,0.0,4.078193871752098,3.7341497628738383,5.227809668019773,0.3457993384171756,1.159628697872563,4.079949101291014
No Cracking,181,Cycling,3.674745415183384e-08,8.970930097277544e-11,0.0,4.078118053172615,3.7340381044667854,5.22765334625354,0.34583526141675014,1.159868590870662,4.079873365883536
No Cracking,182,Cycling,3.6836944666911003e-08,8.949051507716084e-11,0.0,4.07804255023636,3.733926648984759,5.227497308578112,0.34587132171369905,1.1601092168893778,4.079797970698458
No Cracking,183,Cycling,3.692621800147084e-08,8.927333455983539e-11,0.0,4.077967380689299,3.733815382489821,5.227341535486936,0.3459075869456498,1.1603513650897312,4.079722969435471
No Cracking,184,Cycling,3.70152757350617e-08,8.905773359086023e-11,0.0,4.077892609522088,3.7337043179732694,5.227186045162448,0.34594396244403525,1.1605938421849942,4.079648280417304
No Cracking,185,Cycling,3.7104119433713414e-08,8.884369865171526e-11,0.0,4.0778181442302595,3.73359344013157,5.227030816185476,0.3459805402529663,1.1608377209279581,4.079573980384536
No Cracking,186,Cycling,3.7192750638847417e-08,8.863120513400225e-11,0.0,4.0777440676396255,3.733482746714835,5.226875845396691,0.34601721255966167,1.1610818850738127,4.0794999592744965
No Cracking,187,Cycling,3.728117087734694e-08,8.842023849952562e-11,0.0,4.0776702685375055,3.733372244138049,5.226721141794002,0.3460540370003993,1.1613271442647886,4.079426281138448
No Cracking,188,Cycling,3.7369381656295766e-08,8.821077894882406e-11,0.0,4.0775968118047645,3.733261927698421,5.226566698777432,0.3460910210798325,1.1615730993592592,4.079352948778253
No Cracking,189,Cycling,3.745738446409296e-08,8.800280779719116e-11,0.0,4.077523697450442,3.7331517898563895,5.226412505799374,0.34612811547754907,1.1618196030465242,4.079279905333939
No Cracking,190,Cycling,3.754518077348259e-08,8.779630938963165e-11,0.0,4.077450872162468,3.7330418298320476,5.226258561761426,0.3461653684354542,1.1620670452223578,4.079207198267502
No Cracking,191,Cycling,3.7632772036201656e-08,8.759126271906668e-11,0.0,4.077378380026211,3.732932048993032,5.226104868589661,0.34620269837575846,1.1623147074986075,4.079134747368791
No Cracking,192,Cycling,3.772015969306805e-08,8.738765686639454e-11,0.0,4.0773061442634635,3.732822455275813,5.225951437385625,0.34624021883788947,1.1625637001437639,4.079062674113702
No Cracking,193,Cycling,3.780734516020209e-08,8.718546713404031e-11,0.0,4.077234282696083,3.732713020108636,5.225798228151326,0.34627776956088585,1.1628125088375043,4.078990789669522
No Cracking,194,Cycling,3.7894329846331456e-08,8.698468612936513e-11,0.0,4.077162609497348,3.7326037688880387,5.225645276443835,0.3463155610262594,1.163062914448993,4.078919329914298
No Cracking,195,Cycling,3.798111513669739e-08,8.678529036593206e-11,0.0,4.077091359804271,3.732494674638666,5.22549254449423,0.3463534207522536,1.163313298230662,4.078848095390919
No Cracking,196,Cycling,3.8067702401229844e-08,8.658726453245593e-11,0.0,4.077020334466912,3.732385759614096,5.225340063457693,0.34639135525933096,1.163564066215514,4.078777114873427
No Cracking,197,Cycling,3.8154092997008536e-08,8.639059577869254e-11,0.0,4.076949561096117,3.7322769902771213,5.225187786385888,0.346429454604015,1.163815665769377,4.078706444881137
No Cracking,198,Cycling,3.824028826461376e-08,8.619526760522092e-11,0.0,4.076879095828792,3.732168394163045,5.225035751830205,0.3464676452790374,1.164067757478847,4.078636039442083
No Cracking,199,Cycling,3.8326289528567655e-08,8.600126395389783e-11,0.0,4.076808894575988,3.732059951886471,5.224883932641006,0.34650594905482635,1.1643202796223875,4.078565900941298
No Cracking,200,Cycling,3.841209809760664e-08,8.580856903898712e-11,0.0,4.0767389587530705,3.731951674823137,5.224732344750947,0.3465443200957421,1.164573049971807,4.078495994918879
Only SEI,1,Cycling,5.403560651433518e-09,0.0,0.0,1.1244004923511508,3.7759223075957857,5.286291230634038,0.3459133870862936,1.170080006853083,4.12183569468208
Only SEI,2,Cycling,5.9873860273376955e-09,5.838253759041777e-10,0.0,4.119570970448953,3.7752411704697746,5.285337638657669,0.34605758225370575,1.1709204153247548,4.12129875272348
Only SEI,3,Cycling,6.51910005188677e-09,5.317140245490745e-10,0.0,4.119085717865625,3.7746235132563406,5.284472918559253,0.34618828732121676,1.1716698229229792,4.120811800577558
Only SEI,4,Cycling,7.0105720158819355e-09,4.914719639951655e-10,0.0,4.118637717398946,3.7740537008823924,5.283675181238607,0.3463090439231613,1.172351462115607,4.120362744805554
Only SEI,5,Cycling,7.469750968277304e-09,4.591789523953688e-10,0.0,4.118219387284383,3.7735215483525564,5.282930167692953,0.3464222471918612,1.1729810107639622,4.119943795544417
Only SEI,6,Cycling,7.902269612313173e-09,4.325186440358682e-10,0.0,4.1178254802857195,3.7730200315893634,5.2822280442220375,0.34652956209496644,1.1735697183087268,4.119549593684329
Only SEI,7,Cycling,8.312291776119098e-09,4.100221638059253e-10,0.0,4.117452199213708,3.772544035920079,5.2815616502896034,0.3466322234578314,1.1741253433263381,4.119176259377911
Only SEI,8,Cycling,8.702998548970363e-09,3.9070677285126476e-10,0.0,4.117096685189462,3.7720896872381777,5.280925562134016,0.34673101266974315,1.174652936110732,4.118820699907921
Only SEI,9,Cycling,9.076885317426613e-09,3.7388676845625073e-10,0.0,4.1167565412871125,3.7716539854189897,5.280315579585292,0.34682684797483665,1.1751586920668444,4.118480833393827
Only SEI,10,Cycling,9.43595238829743e-09,3.590670708708165e-10,0.0,4.116430184584189,3.7712345750434553,5.279728405060752,0.34692011246766974,1.1756452669288535,4.118154687511125
Only SEI,11,Cycling,9.781832478241102e-09,3.4588008994367255e-10,0.0,4.116116004999277,3.7708295991801126,5.279161438852495,0.3470112296823773,1.176115360902486,4.11784082886249
Only SEI,12,Cycling,1.0115878865179775e-08,3.3404638693867233e-10,0.0,4.11581284014769,3.770437534905297,5.27861254886675,0.3471004001973208,1.1765710239640796,4.117537935102618
Only SEI,13,Cycling,1.0439228085721198e-08,3.233492205414236e-10,0.0,4.115519582028261,3.770057120915107,5.278079969280547,0.347187907036659,1.1770141005528174,4.117245027951766
Only SEI,14,Cycling,1.075284562896059e-08,3.136175432393917e-10,0.0,4.1152354129867055,3.7696872652713846,5.277562171379991,0.3472738783873064,1.1774459476726875,4.116961143658691
Only SEI,15,Cycling,1.1057559915867762e-08,3.0471428690717185e-10,0.0,4.114959504537369,3.7693270661557925,5.277057892617407,0.347358389045505,1.1778665443446812,4.1166854552012975
Only SEI,16,Cycling,1.1354088126026072e-08,2.9652821015831006e-10,0.0,4.114691127324544,3.7689757068817324,5.276565989633369,0.34744165217967105,1.1782779859491512,4.116417359061403
Only SEI,17,Cycling,1.1643056020100024e-08,2.889678940739522e-10,0.0,4.114429773214038,3.768632505242415,5.276085507338479,0.3475237022727753,1.1786801521316477,4.116156207515191
Only SEI,18,Cycling,1.192501349522004e-08,2.819574751200154e-10,0.0,4.114174860704873,3.768296840359669,5.275615576504521,0.3476047082485718,1.1790747446195127,4.115901548608241
Only SEI,19,Cycling,1.2200446842973674e-08,2.754333477536347e-10,0.0,4.113925997160378,3.767968176517525,5.275155447124831,0.34768470110549465,1.1794615605117542,4.1156528776230195
